binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,pkg_name,datauuid,day_time
56ccd9b3-7a08-4f7e-85c4-6b075a7f4b78.binning_data.json,2022-03-30 06:03:34.652,2022-03-30 06:03:34.652,com.sec.android.app.shealth,0,9946,1.4603598,7712.61,355.12,com.sec.android.app.shealth,56ccd9b3-7a08-4f7e-85c4-6b075a7f4b78,1648512000000,
929699b4-4ae5-4cd0-8279-6dca1b649d20.binning_data.json,2022-04-01 06:04:08.713,2022-04-01 06:04:08.713,com.sec.android.app.shealth,0,6796,1.5366479,5316.66,225.51,com.sec.android.app.shealth,929699b4-4ae5-4cd0-8279-6dca1b649d20,1648684800000,
a3d55f80-312a-40cd-9ff4-c0e54e84c24f.binning_data.json,2022-03-30 19:08:24.276,2022-03-30 06:12:45.061,com.sec.android.app.shealth,-2,7614,1.445587,5862.22,259.82,com.sec.android.app.shealth,a3d55f80-312a-40cd-9ff4-c0e54e84c24f,1648598400000,
6037cba9-e240-41cb-89e8-eb3e362d5bb5.binning_data.json,2022-04-06 19:55:07.512,2022-04-06 06:36:56.879,com.sec.android.app.shealth,-2,8731,1.5104705,6807.99,292.3,com.sec.android.app.shealth,6037cba9-e240-41cb-89e8-eb3e362d5bb5,1649203200000,
012d80a2-9334-4817-a840-1806b96b5484.binning_data.json,2022-04-07 19:20:01.449,2022-04-07 06:05:44.140,com.sec.android.app.shealth,-2,8385,1.4631833,6481.4893,286.34998,com.sec.android.app.shealth,012d80a2-9334-4817-a840-1806b96b5484,1649289600000,
85cacf84-7d27-4c4d-8acc-2ca2872fbbbb.binning_data.json,2022-03-31 06:30:43.652,2022-03-31 06:30:43.652,com.sec.android.app.shealth,0,7614,1.445587,5862.22,259.82,com.sec.android.app.shealth,85cacf84-7d27-4c4d-8acc-2ca2872fbbbb,1648598400000,
7d0663c6-d2cd-4cca-b14d-8354c9743d73.binning_data.json,2022-04-02 06:17:59.637,2022-04-02 06:17:59.637,com.sec.android.app.shealth,0,1501,1.6148767,1204.14,53.679996,com.sec.android.app.shealth,7d0663c6-d2cd-4cca-b14d-8354c9743d73,1648771200000,
54243d0a-6ef7-4f71-9693-d544c94c6f9d.binning_data.json,2022-04-02 19:15:42.785,2022-04-02 07:57:36.590,com.sec.android.app.shealth,-2,10762,1.4809419,8327.66,368.03,com.sec.android.app.shealth,54243d0a-6ef7-4f71-9693-d544c94c6f9d,1648857600000,
d59d98bd-2f7a-45f0-adbc-0e5b4bb3a4b3.binning_data.json,2022-04-03 22:00:02.376,2022-04-03 22:00:02.376,com.sec.android.app.shealth,0,5104,1.5075332,3953.48,166.81,com.sec.android.app.shealth,d59d98bd-2f7a-45f0-adbc-0e5b4bb3a4b3,1648944000000,
b2814f45-ef6c-467a-a4c4-e8014be8a236.binning_data.json,2022-04-10 19:18:16.041,2022-04-10 08:27:55.293,com.sec.android.app.shealth,-2,8222,1.4794705,6378.41,286.52,com.sec.android.app.shealth,b2814f45-ef6c-467a-a4c4-e8014be8a236,1649548800000,
443da263-96b8-4562-a778-fea68335d778.binning_data.json,2022-04-03 07:32:56.608,2022-04-03 07:32:56.608,com.sec.android.app.shealth,0,10762,1.4809419,8327.66,368.03,com.sec.android.app.shealth,443da263-96b8-4562-a778-fea68335d778,1648857600000,
849aca05-a3c8-4aeb-a247-0a377b63971f.binning_data.json,2022-04-05 19:18:16.328,2022-04-05 06:25:27.264,com.sec.android.app.shealth,-2,9221,1.5086169,7180.48,316.43,com.sec.android.app.shealth,849aca05-a3c8-4aeb-a247-0a377b63971f,1649116800000,
f1c5b17f-9d98-422c-a2cd-be489debbfeb.binning_data.json,2022-04-05 06:19:04.469,2022-04-05 06:19:04.469,com.sec.android.app.shealth,0,7458,1.527759,5808.45,246.03,com.sec.android.app.shealth,f1c5b17f-9d98-422c-a2cd-be489debbfeb,1649030400000,
d8e02414-f840-4ec3-81b6-8297fe0e581d.binning_data.json,2022-04-09 19:37:16.271,2022-04-09 06:46:34.729,com.sec.android.app.shealth,-2,6803,1.4886626,5270.05,230.02,com.sec.android.app.shealth,d8e02414-f840-4ec3-81b6-8297fe0e581d,1649462400000,
9abfe2ce-7f61-4bad-89ea-6e082d42a40f.binning_data.json,2022-04-06 05:39:43.489,2022-04-06 05:39:43.489,com.sec.android.app.shealth,0,9221,1.5086169,7180.48,316.43,com.sec.android.app.shealth,9abfe2ce-7f61-4bad-89ea-6e082d42a40f,1649116800000,
d1789980-c7f9-4cd5-9ed0-29c7a2b5896e.binning_data.json,2022-04-07 05:59:53.942,2022-04-07 05:59:53.942,com.sec.android.app.shealth,0,8731,1.5104705,6807.99,292.3,com.sec.android.app.shealth,d1789980-c7f9-4cd5-9ed0-29c7a2b5896e,1649203200000,
90debd9c-6084-454f-8978-0a28620f66ed.binning_data.json,2022-04-08 19:12:44.820,2022-04-08 07:15:17.619,com.sec.android.app.shealth,-2,6847,1.4377257,5274.7,241.62,com.sec.android.app.shealth,90debd9c-6084-454f-8978-0a28620f66ed,1649376000000,
7c698904-d707-4867-86ba-9421f81e12ac.binning_data.json,2022-04-07 22:11:48.117,2022-04-07 22:11:48.117,com.sec.android.app.shealth,0,8385,1.4631833,6481.4893,286.34998,com.sec.android.app.shealth,7c698904-d707-4867-86ba-9421f81e12ac,1649289600000,
a914d09f-14c7-4d94-809d-eb30a8bb3ac2.binning_data.json,2022-04-09 06:38:32.886,2022-04-09 06:38:32.886,com.sec.android.app.shealth,0,6847,1.4377257,5274.7,241.62,com.sec.android.app.shealth,a914d09f-14c7-4d94-809d-eb30a8bb3ac2,1649376000000,
eace1961-00ca-43b6-9945-b536ed51f4d4.binning_data.json,2022-04-12 19:21:28.553,2022-04-12 06:47:47.491,com.sec.android.app.shealth,-2,6879,1.4967494,5341.47,236.06999,com.sec.android.app.shealth,eace1961-00ca-43b6-9945-b536ed51f4d4,1649721600000,
6b8f9618-3a09-42f9-9acb-bccc065d8c75.binning_data.json,2022-04-10 07:19:39.239,2022-04-10 07:19:39.239,com.sec.android.app.shealth,0,6803,1.4886626,5270.05,230.02,com.sec.android.app.shealth,6b8f9618-3a09-42f9-9acb-bccc065d8c75,1649462400000,
d595e9c2-f2db-4ef8-b94e-8ef93147554b.binning_data.json,2022-04-13 19:15:51.846,2022-04-13 06:38:35.581,com.sec.android.app.shealth,-2,7031,1.4419492,5397.3,247.04,com.sec.android.app.shealth,d595e9c2-f2db-4ef8-b94e-8ef93147554b,1649808000000,
1c7a408c-2982-4700-8e7c-267f34658456.binning_data.json,2022-04-11 19:15:51.843,2022-04-11 06:21:04.740,com.sec.android.app.shealth,-2,5461,1.489808,4231.71,183.18,com.sec.android.app.shealth,1c7a408c-2982-4700-8e7c-267f34658456,1649635200000,
a4f062f6-2d25-4543-aab5-099ead1ea885.binning_data.json,2022-04-13 05:55:30.820,2022-04-13 05:55:30.820,com.sec.android.app.shealth,0,6879,1.4967494,5341.47,236.06999,com.sec.android.app.shealth,a4f062f6-2d25-4543-aab5-099ead1ea885,1649721600000,
47364b28-efe9-4d1c-8947-58b59ba8ab54.binning_data.json,2022-04-12 06:15:17.571,2022-04-12 06:15:17.571,com.sec.android.app.shealth,0,5461,1.489808,4231.71,183.18,com.sec.android.app.shealth,47364b28-efe9-4d1c-8947-58b59ba8ab54,1649635200000,
34b33b59-2f02-4c0a-ab5e-6d0b083fd69d.binning_data.json,2022-04-16 19:49:57.526,2022-04-16 06:36:27.042,com.sec.android.app.shealth,-2,10828,1.6295365,8616.0,367.87,com.sec.android.app.shealth,34b33b59-2f02-4c0a-ab5e-6d0b083fd69d,1650067200000,
0cf4a44d-2fbf-44af-8f37-a77c62626298.binning_data.json,2022-04-14 19:28:41.070,2022-04-14 06:16:33.158,com.sec.android.app.shealth,-2,7606,1.4461066,5884.5796,274.29996,com.sec.android.app.shealth,0cf4a44d-2fbf-44af-8f37-a77c62626298,1649894400000,
d1d85891-9d34-40b1-80aa-71b90ff717f6.binning_data.json,2022-04-15 19:29:55.213,2022-04-15 05:35:01.276,com.sec.android.app.shealth,-2,9472,1.459111,7333.8,341.56,com.sec.android.app.shealth,d1d85891-9d34-40b1-80aa-71b90ff717f6,1649980800000,
58cb3ec4-4393-4bf6-8c78-4cefda499e10.binning_data.json,2022-04-16 06:21:54.924,2022-04-16 06:21:54.924,com.sec.android.app.shealth,0,9472,1.459111,7333.8,341.56,com.sec.android.app.shealth,58cb3ec4-4393-4bf6-8c78-4cefda499e10,1649980800000,
120ffef9-54c0-4579-89f7-bcd8a1750ed6.binning_data.json,2022-04-11 05:46:39.812,2022-04-11 05:46:39.812,com.sec.android.app.shealth,0,8222,1.4794705,6378.41,286.52,com.sec.android.app.shealth,120ffef9-54c0-4579-89f7-bcd8a1750ed6,1649548800000,
b6b237f1-27a4-48ac-96a5-272858fe0766.binning_data.json,2022-04-19 19:15:42.309,2022-04-19 06:30:17.590,com.sec.android.app.shealth,-2,7327,1.5586911,5746.69,242.16,com.sec.android.app.shealth,b6b237f1-27a4-48ac-96a5-272858fe0766,1650326400000,
00ff9e70-6814-46b2-b3c5-3d6272aa68a5.binning_data.json,2022-04-18 19:21:41.169,2022-04-18 07:22:15.451,com.sec.android.app.shealth,-2,6649,1.608421,5237.58,217.26,com.sec.android.app.shealth,00ff9e70-6814-46b2-b3c5-3d6272aa68a5,1650240000000,
d671db99-12e4-431a-958b-4bf0089eed35.binning_data.json,2022-04-15 05:34:17.387,2022-04-15 05:34:17.387,com.sec.android.app.shealth,0,7606,1.4461066,5884.5796,274.29996,com.sec.android.app.shealth,d671db99-12e4-431a-958b-4bf0089eed35,1649894400000,
a11114fe-ec3c-4866-ae8f-8ab03ab7f4bf.binning_data.json,2022-04-22 18:55:41.542,2022-04-22 06:59:18.503,com.sec.android.app.shealth,-2,6941,1.5030007,5389.14,229.27,com.sec.android.app.shealth,a11114fe-ec3c-4866-ae8f-8ab03ab7f4bf,1650585600000,
500eb3ea-405e-4b78-9bff-14cdad39440b.binning_data.json,2022-04-17 19:35:38.027,2022-04-17 08:02:34.100,com.sec.android.app.shealth,-2,6527,1.5023737,5061.53,218.8,com.sec.android.app.shealth,500eb3ea-405e-4b78-9bff-14cdad39440b,1650153600000,
72f69427-ee29-44e6-9224-a16cc8633928.binning_data.json,2022-04-14 06:11:52.699,2022-04-14 06:11:52.699,com.sec.android.app.shealth,0,7031,1.4419492,5397.3,247.04,com.sec.android.app.shealth,72f69427-ee29-44e6-9224-a16cc8633928,1649808000000,
4eae36ec-033b-42b5-96d8-54eb9db63a0d.binning_data.json,2022-04-19 06:07:04.761,2022-04-19 06:07:04.761,com.sec.android.app.shealth,0,6649,1.608421,5237.58,217.26,com.sec.android.app.shealth,4eae36ec-033b-42b5-96d8-54eb9db63a0d,1650240000000,
8c3f596f-94fb-40fe-984d-52383210222f.binning_data.json,2022-04-21 20:02:00.818,2022-04-21 06:35:51.585,com.sec.android.app.shealth,-2,6871,1.4677334,5312.08,237.78,com.sec.android.app.shealth,8c3f596f-94fb-40fe-984d-52383210222f,1650499200000,
f7679ce5-d9db-4519-87d3-89f5c5aae06a.binning_data.json,2022-04-18 06:57:22.869,2022-04-18 06:57:22.869,com.sec.android.app.shealth,0,6527,1.5023737,5061.53,218.8,com.sec.android.app.shealth,f7679ce5-d9db-4519-87d3-89f5c5aae06a,1650153600000,
a3c60c84-bbda-471d-bc27-557de77f50a4.binning_data.json,2022-04-25 19:16:33.628,2022-04-25 08:56:57.527,com.sec.android.app.shealth,-2,10681,1.4161694,8173.46,376.95,com.sec.android.app.shealth,a3c60c84-bbda-471d-bc27-557de77f50a4,1650844800000,
394ec9d4-90f9-412a-be77-68e2204e45d2.binning_data.json,2022-04-20 18:57:40.654,2022-04-20 05:39:36.098,com.sec.android.app.shealth,-2,5016,1.578242,3981.99,173.51,com.sec.android.app.shealth,394ec9d4-90f9-412a-be77-68e2204e45d2,1650412800000,
2e11989b-1e3a-452e-8aca-e97de4755204.binning_data.json,2022-04-24 19:19:53.290,2022-04-24 07:34:52.414,com.sec.android.app.shealth,-2,7800,1.4856982,6043.55,259.06,com.sec.android.app.shealth,2e11989b-1e3a-452e-8aca-e97de4755204,1650758400000,
f8953caa-7eb2-4a22-8975-ad4f2c0232ab.binning_data.json,2022-04-21 22:16:21.970,2022-04-21 22:16:21.970,com.sec.android.app.shealth,0,6871,1.4677334,5312.08,237.78,com.sec.android.app.shealth,f8953caa-7eb2-4a22-8975-ad4f2c0232ab,1650499200000,
45948876-a479-4541-8755-e532ae80c440.binning_data.json,2022-04-16 22:35:26.577,2022-04-16 22:35:26.577,com.sec.android.app.shealth,0,10828,1.6295365,8616.0,367.87,com.sec.android.app.shealth,45948876-a479-4541-8755-e532ae80c440,1650067200000,
c030d13d-aa44-4a4f-abf0-0b9d6ddac508.binning_data.json,2022-04-28 19:16:57.328,2022-04-28 06:26:10.743,com.sec.android.app.shealth,-2,8366,1.4831619,6496.51,287.81,com.sec.android.app.shealth,c030d13d-aa44-4a4f-abf0-0b9d6ddac508,1651104000000,
f499b483-a558-41b6-944f-2f1731e7d19a.binning_data.json,2022-04-21 06:14:50.623,2022-04-21 06:14:50.623,com.sec.android.app.shealth,0,5016,1.578242,3981.99,173.51,com.sec.android.app.shealth,f499b483-a558-41b6-944f-2f1731e7d19a,1650412800000,
91d52bb3-82e8-45c0-b51b-737316e72ed0.binning_data.json,2022-04-27 19:36:50.216,2022-04-27 05:49:44.046,com.sec.android.app.shealth,-2,7291,1.5341878,5709.72,244.38,com.sec.android.app.shealth,91d52bb3-82e8-45c0-b51b-737316e72ed0,1651017600000,
c94d3dab-d49c-49cb-9991-ee8854011d23.binning_data.json,2022-04-23 18:55:20.381,2022-04-23 05:54:58.618,com.sec.android.app.shealth,-2,6130,1.4806768,4772.87,214.22,com.sec.android.app.shealth,c94d3dab-d49c-49cb-9991-ee8854011d23,1650672000000,
88020274-f9b9-4b20-a27d-588b62488fc4.binning_data.json,2022-04-20 05:38:48.217,2022-04-20 05:38:48.217,com.sec.android.app.shealth,0,7327,1.5586911,5746.69,242.16,com.sec.android.app.shealth,88020274-f9b9-4b20-a27d-588b62488fc4,1650326400000,
51b66319-896c-42f2-a0d6-96624f1b90e0.binning_data.json,2022-04-25 07:49:10.558,2022-04-25 07:49:10.558,com.sec.android.app.shealth,0,7800,1.4856982,6043.55,259.06,com.sec.android.app.shealth,51b66319-896c-42f2-a0d6-96624f1b90e0,1650758400000,
1060def2-a1c3-4244-ae0a-3240de146f1b.binning_data.json,2022-04-30 19:12:16.755,2022-04-30 06:49:12.310,com.sec.android.app.shealth,-2,11455,1.4291384,8820.17,419.31,com.sec.android.app.shealth,1060def2-a1c3-4244-ae0a-3240de146f1b,1651276800000,
2f56faec-8402-4457-94ed-d617f9ee1126.binning_data.json,2022-05-01 19:35:43.221,2022-05-01 07:14:32.753,com.sec.android.app.shealth,-2,11596,1.5046463,9048.26,394.69,com.sec.android.app.shealth,2f56faec-8402-4457-94ed-d617f9ee1126,1651363200000,
cb4ddb1b-87dd-40f5-8fce-e50ae40a7fca.binning_data.json,2022-04-23 22:00:02.584,2022-04-23 22:00:02.584,com.sec.android.app.shealth,0,6130,1.4806768,4772.87,214.22,com.sec.android.app.shealth,cb4ddb1b-87dd-40f5-8fce-e50ae40a7fca,1650672000000,
6c72ecb0-1b34-4d92-aa0b-60b1a6b9c17a.binning_data.json,2022-04-27 23:03:49.071,2022-04-27 23:03:49.071,com.sec.android.app.shealth,0,7291,1.5341878,5709.72,244.38,com.sec.android.app.shealth,6c72ecb0-1b34-4d92-aa0b-60b1a6b9c17a,1651017600000,
743ce5ff-5577-4a5c-baa0-f7502f243d89.binning_data.json,2022-04-23 05:54:44.571,2022-04-23 05:54:44.571,com.sec.android.app.shealth,0,6941,1.5030007,5389.14,229.27,com.sec.android.app.shealth,743ce5ff-5577-4a5c-baa0-f7502f243d89,1650585600000,
57220975-8a89-4945-aee6-68b146bb78fb.binning_data.json,2022-05-04 19:15:43.378,2022-05-04 06:15:43.275,com.sec.android.app.shealth,-2,4943,1.4628003,3845.25,173.29,com.sec.android.app.shealth,57220975-8a89-4945-aee6-68b146bb78fb,1651622400000,
4fa174fb-3309-4ba0-b87c-869089e1117d.binning_data.json,2022-05-03 18:58:59.939,2022-05-03 06:30:29.694,com.sec.android.app.shealth,-2,8257,1.5050344,6426.56,280.26,com.sec.android.app.shealth,4fa174fb-3309-4ba0-b87c-869089e1117d,1651536000000,
61e49715-f0dd-431d-81ec-6fc0915ed304.binning_data.json,2022-04-27 05:33:47.347,2022-04-27 05:33:47.347,com.sec.android.app.shealth,0,9858,1.4955802,7655.32,339.26,com.sec.android.app.shealth,61e49715-f0dd-431d-81ec-6fc0915ed304,1650931200000,
c1065b51-baa9-4838-a919-1e264c0d0921.binning_data.json,2022-04-26 19:17:48.878,2022-04-26 06:25:24.356,com.sec.android.app.shealth,-2,9858,1.4955802,7655.32,339.26,com.sec.android.app.shealth,c1065b51-baa9-4838-a919-1e264c0d0921,1650931200000,
590d3e16-acde-4787-9879-1051e4eacbd5.binning_data.json,2022-05-01 06:58:00.749,2022-05-01 06:58:00.749,com.sec.android.app.shealth,0,11455,1.4291384,8820.17,419.31,com.sec.android.app.shealth,590d3e16-acde-4787-9879-1051e4eacbd5,1651276800000,
41c651d9-e1b6-4d1f-b2af-3de095578bd7.binning_data.json,2022-05-07 19:17:08.958,2022-05-07 06:37:51.142,com.sec.android.app.shealth,-2,11889,1.4833796,9227.2,422.26,com.sec.android.app.shealth,41c651d9-e1b6-4d1f-b2af-3de095578bd7,1651881600000,
28ea20d1-8adc-4dc4-bab5-ae565d1cb8a3.binning_data.json,2022-05-06 19:17:37.596,2022-05-06 06:18:58.805,com.sec.android.app.shealth,-2,7999,1.5703423,6292.48,265.02,com.sec.android.app.shealth,28ea20d1-8adc-4dc4-bab5-ae565d1cb8a3,1651795200000,
a6c15533-b2fe-42e2-9566-bbe2fc576d60.binning_data.json,2022-04-29 19:15:38.705,2022-04-29 05:49:55.131,com.sec.android.app.shealth,-2,10691,1.4308207,8266.04,379.29,com.sec.android.app.shealth,a6c15533-b2fe-42e2-9566-bbe2fc576d60,1651190400000,
58511293-7050-479e-8f20-517e036267d4.binning_data.json,2022-04-26 05:54:55.410,2022-04-26 05:54:55.410,com.sec.android.app.shealth,0,10681,1.4161694,8173.46,376.95,com.sec.android.app.shealth,58511293-7050-479e-8f20-517e036267d4,1650844800000,
33b93948-afc6-4afe-a53c-a7cde1cae76d.binning_data.json,2022-05-04 06:15:24.651,2022-05-04 06:15:24.651,com.sec.android.app.shealth,0,8257,1.5050344,6426.56,280.26,com.sec.android.app.shealth,33b93948-afc6-4afe-a53c-a7cde1cae76d,1651536000000,
efe2ac90-2723-4d5d-971f-e0422ad400a8.binning_data.json,2022-05-09 19:17:18.015,2022-05-09 05:55:41.038,com.sec.android.app.shealth,-2,8538,1.4922585,6637.67,290.47,com.sec.android.app.shealth,efe2ac90-2723-4d5d-971f-e0422ad400a8,1652054400000,
d5f35a79-bbc6-4600-9363-8ab8557baa64.binning_data.json,2022-05-10 19:19:03.748,2022-05-10 06:30:23.643,com.sec.android.app.shealth,-2,8893,1.4663774,6880.81,307.49,com.sec.android.app.shealth,d5f35a79-bbc6-4600-9363-8ab8557baa64,1652140800000,
5ddd62bc-edf3-42a0-8deb-60999f105c79.binning_data.json,2022-04-30 06:30:44.740,2022-04-30 06:30:44.740,com.sec.android.app.shealth,0,10691,1.4308207,8266.04,379.29,com.sec.android.app.shealth,5ddd62bc-edf3-42a0-8deb-60999f105c79,1651190400000,
e1a57773-dd84-48d7-9959-2a6141f3cf09.binning_data.json,2022-05-06 22:00:02.699,2022-05-06 22:00:02.699,com.sec.android.app.shealth,0,7999,1.5703423,6292.48,265.02,com.sec.android.app.shealth,e1a57773-dd84-48d7-9959-2a6141f3cf09,1651795200000,
bb171f50-c880-4552-a197-db9da3bc615d.binning_data.json,2022-05-02 19:41:41.470,2022-05-02 05:34:34.370,com.sec.android.app.shealth,-2,9239,1.4961514,7184.4995,308.77,com.sec.android.app.shealth,bb171f50-c880-4552-a197-db9da3bc615d,1651449600000,
47ae9407-a51a-47d1-bf60-21bc4b0a0be6.binning_data.json,2022-05-12 19:25:07.463,2022-05-12 05:59:11.992,com.sec.android.app.shealth,-2,6332,1.4249369,4879.43,224.28,com.sec.android.app.shealth,47ae9407-a51a-47d1-bf60-21bc4b0a0be6,1652313600000,
51392b94-17db-4c92-acd3-d0c0bc6b5be5.binning_data.json,2022-04-29 05:47:53.295,2022-04-29 05:47:53.295,com.sec.android.app.shealth,0,8366,1.4831619,6496.51,287.81,com.sec.android.app.shealth,51392b94-17db-4c92-acd3-d0c0bc6b5be5,1651104000000,
024c4d91-9e52-40cb-b171-504210053ba8.binning_data.json,2022-05-13 19:01:28.769,2022-05-13 07:03:26.519,com.sec.android.app.shealth,-2,10559,1.4506055,8142.09,365.63998,com.sec.android.app.shealth,024c4d91-9e52-40cb-b171-504210053ba8,1652400000000,
a63cfb4f-2ac9-434a-8cc3-d36bc455f4d9.binning_data.json,2022-05-05 18:55:23.072,2022-05-05 05:45:30.888,com.sec.android.app.shealth,-2,5581,1.4930803,4346.89,189.33,com.sec.android.app.shealth,a63cfb4f-2ac9-434a-8cc3-d36bc455f4d9,1651708800000,
11f5aad2-51c8-433b-ae2b-b2e8a7110f83.binning_data.json,2022-05-10 06:06:27.917,2022-05-10 06:06:27.917,com.sec.android.app.shealth,0,8538,1.4922585,6637.67,290.47,com.sec.android.app.shealth,11f5aad2-51c8-433b-ae2b-b2e8a7110f83,1652054400000,
4ad9fdc3-4e81-44f4-b228-a0ebc554108d.binning_data.json,2022-05-15 19:27:58.055,2022-05-15 07:18:36.721,com.sec.android.app.shealth,-2,8734,1.4902158,6794.94,296.67,com.sec.android.app.shealth,4ad9fdc3-4e81-44f4-b228-a0ebc554108d,1652572800000,
0888835d-4f48-4b0a-bb3c-0166782f5474.binning_data.json,2022-05-03 06:29:14.991,2022-05-03 06:29:14.991,com.sec.android.app.shealth,0,9239,1.4961514,7184.4995,308.77,com.sec.android.app.shealth,0888835d-4f48-4b0a-bb3c-0166782f5474,1651449600000,
def78499-04a6-459d-a179-b5f0a1f524a2.binning_data.json,2022-05-16 19:36:26.783,2022-05-16 05:21:23.802,com.sec.android.app.shealth,-2,6905,1.4389802,5346.72,242.8,com.sec.android.app.shealth,def78499-04a6-459d-a179-b5f0a1f524a2,1652659200000,
f34ae3db-8b8c-419a-b62f-866847789233.binning_data.json,2022-05-02 05:34:33.649,2022-05-02 05:34:33.649,com.sec.android.app.shealth,0,11596,1.5046463,9048.26,394.69,com.sec.android.app.shealth,f34ae3db-8b8c-419a-b62f-866847789233,1651363200000,
2e0d54eb-cf94-455a-97bc-b56f203be458.binning_data.json,2022-05-13 06:15:10.370,2022-05-13 06:15:10.370,com.sec.android.app.shealth,0,6332,1.4249369,4879.43,224.28,com.sec.android.app.shealth,2e0d54eb-cf94-455a-97bc-b56f203be458,1652313600000,
648302c7-84e6-4335-a532-f1eced92b9be.binning_data.json,2022-05-05 22:58:21.698,2022-05-05 22:58:21.698,com.sec.android.app.shealth,0,5581,1.4930803,4346.89,189.33,com.sec.android.app.shealth,648302c7-84e6-4335-a532-f1eced92b9be,1651708800000,
d7f02661-5605-4b35-b048-bd5b5425d9d6.binning_data.json,2022-05-19 21:52:11.046,2022-05-19 06:31:55.013,com.sec.android.app.shealth,-2,8184,1.5016835,6376.31,279.15,com.sec.android.app.shealth,d7f02661-5605-4b35-b048-bd5b5425d9d6,1652918400000,
48356271-f66c-4fcb-adf1-441490479dde.binning_data.json,2022-05-18 19:30:04.747,2022-05-17 23:30:59.499,com.sec.android.app.shealth,-2,12032,1.8852592,10458.15,508.01,com.sec.android.app.shealth,48356271-f66c-4fcb-adf1-441490479dde,1652832000000,
b65280ef-d14e-433a-8637-e9a9ad993041.binning_data.json,2022-05-08 19:15:44.545,2022-05-08 05:35:39.597,com.sec.android.app.shealth,-2,8284,1.4691749,6420.41,289.85,com.sec.android.app.shealth,b65280ef-d14e-433a-8637-e9a9ad993041,1651968000000,
0db6a580-c4aa-44ad-af99-d7a94e12338c.binning_data.json,2022-05-05 05:26:15.945,2022-05-05 05:26:15.945,com.sec.android.app.shealth,0,4943,1.4628003,3845.25,173.29,com.sec.android.app.shealth,0db6a580-c4aa-44ad-af99-d7a94e12338c,1651622400000,
e5c9b769-699e-49d5-b5b7-8e5a784b04d9.binning_data.json,2022-05-09 05:26:38.434,2022-05-09 05:26:38.434,com.sec.android.app.shealth,0,8284,1.4691749,6420.41,289.85,com.sec.android.app.shealth,e5c9b769-699e-49d5-b5b7-8e5a784b04d9,1651968000000,
b59a253f-b154-4ae5-879f-59dc093cd8b0.binning_data.json,2022-05-22 20:15:23.584,2022-05-22 06:12:22.111,com.sec.android.app.shealth,-2,4834,1.4850174,3778.48,169.5,com.sec.android.app.shealth,b59a253f-b154-4ae5-879f-59dc093cd8b0,1653177600000,
75c93917-a634-4185-86e5-960b3c19975d.binning_data.json,2022-05-11 19:23:54.438,2022-05-11 06:36:21.333,com.sec.android.app.shealth,-2,9125,1.4466859,7029.25,317.94,com.sec.android.app.shealth,75c93917-a634-4185-86e5-960b3c19975d,1652227200000,
08557414-154c-459f-b466-1df9c9a7bcd6.binning_data.json,2022-05-16 05:21:17.719,2022-05-16 05:21:17.719,com.sec.android.app.shealth,0,8734,1.4902158,6794.94,296.67,com.sec.android.app.shealth,08557414-154c-459f-b466-1df9c9a7bcd6,1652572800000,
5f54cbfa-bb9e-4572-b428-9077ea3bf7e0.binning_data.json,2022-05-21 20:36:49.556,2022-05-21 06:15:37.207,com.sec.android.app.shealth,-2,8970,1.4423133,6942.37,320.44,com.sec.android.app.shealth,5f54cbfa-bb9e-4572-b428-9077ea3bf7e0,1653091200000,
233803c4-27a8-4c51-91f8-4af75725b203.binning_data.json,2022-05-12 05:22:32.805,2022-05-12 05:22:32.805,com.sec.android.app.shealth,0,9125,1.4466859,7029.25,317.94,com.sec.android.app.shealth,233803c4-27a8-4c51-91f8-4af75725b203,1652227200000,
6f9c6d49-968f-41a2-98a5-3811728d91c1.binning_data.json,2022-05-07 22:08:04.172,2022-05-07 22:08:04.172,com.sec.android.app.shealth,0,11889,1.4833796,9227.2,422.26,com.sec.android.app.shealth,6f9c6d49-968f-41a2-98a5-3811728d91c1,1651881600000,
1c3fcad7-5fb2-4f28-bb1d-443ab719c822.binning_data.json,2022-05-25 20:06:04.523,2022-05-25 05:33:08.111,com.sec.android.app.shealth,-2,7926,1.4744754,6170.41,275.24,com.sec.android.app.shealth,1c3fcad7-5fb2-4f28-bb1d-443ab719c822,1653436800000,
7666a0d1-ea7a-4eae-a1bb-f22f9f7ac36d.binning_data.json,2022-05-14 19:20:30.087,2022-05-14 06:37:25.202,com.sec.android.app.shealth,-2,9251,1.3633796,7076.18,339.08,com.sec.android.app.shealth,7666a0d1-ea7a-4eae-a1bb-f22f9f7ac36d,1652486400000,
d99a4996-d2ad-438a-b80d-46f2099441bb.binning_data.json,2022-05-14 22:00:01.023,2022-05-14 22:00:01.023,com.sec.android.app.shealth,0,9251,1.3633796,7076.18,339.08,com.sec.android.app.shealth,d99a4996-d2ad-438a-b80d-46f2099441bb,1652486400000,
fc22f4e4-89a1-45e0-9d9c-c44f689c0593.binning_data.json,2022-05-24 20:15:21.258,2022-05-24 01:42:37.626,com.sec.android.app.shealth,-2,7144,1.4907717,5568.81,244.02,com.sec.android.app.shealth,fc22f4e4-89a1-45e0-9d9c-c44f689c0593,1653350400000,
